"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","CellDivision","CellDivision","Location","Location","Location"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","X","Y","Z"," "," "," ","Yes","No","S1","S0","S2"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(µm)","","","","","","",""
"1012","1012","","2","60","454.61359526900605","374.26633830604385","38.04002690921788","32.59366186218886","1580.2496341692288","1117.8226822060524","239.80742051995452","5.644739300537773","29","110","0","1","1","0","0"
"1013","1013","","2","59","479.503755836589","364.4104512072628","36.22706713478369","32.42067099589681","1582.218420517187","1118.0097316197282","242.89693248947265","5.644739300537773","29","110","0","1","1","0","0"
"1014","1014","","2","58","485.7141070386388","373.38914944358373","39.276657448377165","32.40935652293661","1581.6114304220532","1118.4834104056379","243.20275144042495","5.644739300537773","29","110","0","1","1","0","0"
"1015","1015","","2","57","507.0625628076398","363.9048970159774","42.35476117392925","32.76062657941696","1581.3305768642165","1118.2594644178448","243.6143050258721","5.644739300537773","29","110","0","1","1","0","0"
"1016","1016","","2","56","508.42870748543277","365.6307575725152","44.14925285443613","31.613955098677973","1581.9711256281819","1118.5604708692247","242.6224095297839","5.644739300537773","29","110","0","1","1","0","0"
"1017","1017","","2","55","525.8265462476506","358.0405488219614","37.9791841149051","29.066563605009602","1583.3202788974222","1120.0382689897788","249.6352556887549","5.644739300537773","29","110","0","1","1","0","0"
"1018","1018","","2","54","540.0548515568801","343.2516420614164","44.61507985636417","28.960098942649626","1583.3539107581123","1119.0680112442801","246.28722717892202","5.644739300537773","29","110","0","1","1","0","0"
"1019","1019","","2","53","567.8632578951582","355.8135864145864","45.80808921640266","28.71652689688175","1583.0639430601273","1119.024785472087","248.26242444263067","5.644739300537773","29","110","0","1","1","0","0"
"1020","1020","","2","52","586.9977882645276","352.32854593135966","55.03903302237285","28.169954401057893","1580.4229684048883","1119.3673324673211","248.5233814475601","5.644739300537773","29","110","0","1","1","0","0"
"1021","1021","","2","51","639.933094281102","379.96045901132953","54.52022137747102","33.335852257177365","1583.2863639465581","1119.4235902817636","248.5130138295928","5.644739300537773","29","110","0","1","1","0","0"
"1022","1022","","2","50","644.3421428994212","357.75682690511036","64.92204789783855","29.2181869012646","1582.5863138088707","1119.0157760539169","248.01116809661073","5.644739300537773","29","110","0","1","1","0","0"
"1023","1023","","2","49","713.403549341683","366.2662020178279","56.059961287947594","31.86046429891282","1581.7875613893425","1120.3031066840533","252.87637000802977","5.644739300537773","29","110","0","1","1","0","0"
"1024","1024","","2","48","751.6030667886695","387.0145763748598","63.76838874717586","35.52253524598206","1582.3829690353925","1119.9616878587958","251.48720529172903","5.644739300537773","29","110","0","1","1","0","0"
"1025","1025","","2","47","745.8341644351431","375.95108516456446","73.5049698113298","33.32925089369222","1581.6613942173415","1118.71266159359","252.5181168587955","5.644739300537773","29","110","0","1","1","0","0"
"1026","1026","","2","46","726.6141946887454","370.89658591231694","67.12834219329964","33.04869205772405","1581.9511215102161","1118.311087130394","251.04557552446585","5.644739300537773","29","110","0","1","1","0","0"
"1027","1027","","2","45","703.6016464345537","335.9951150412201","50.18619921236639","25.68577112665608","1582.2604680949896","1118.928431295937","250.2275558763913","5.644739300537773","29","110","0","1","1","0","0"
"1028","1028","","2","44","719.8587907962167","356.3071565912724","51.1255711339316","26.665930064786497","1583.2965062148896","1118.1040318816183","250.51549895271125","5.644739300537773","29","110","0","1","1","0","0"
"1029","1029","","2","43","688.2689075727947","375.1495523927373","55.91562199944768","30.905077172815364","1580.4580277110917","1116.3986788143616","248.945214008251","5.644739300537773","29","110","0","1","1","0","0"
"1030","1030","","2","42","647.3414395048205","377.1107088192282","55.84200610362336","30.12239157837185","1579.98612467815","1116.849609822379","248.2582481958069","5.644739300537773","29","110","0","1","1","0","0"
"1031","1031","","2","41","621.0333180031924","360.54304220201846","51.6396826641479","28.673791553559543","1580.396815766303","1115.8415015263645","248.90341859702244","5.644739300537773","29","110","0","1","1","0","0"
"1032","1032","","2","40","575.8938657527216","350.6789919921","48.365577756945854","30.253839343629025","1579.8433524376237","1115.7894463252774","252.17811198002386","5.644739300537773","29","110","0","1","1","0","0"
"1033","1033","","2","39","583.3502866940252","381.15619887789677","54.15946669171778","30.396206013778784","1579.3750019444224","1116.025194434744","254.00667275061642","5.644739300537773","29","110","0","1","1","0","0"
"1034","1034","","2","38","525.245431060672","381.9294801100918","51.67293769401581","32.0649467738771","1579.4424787277298","1114.8834918260436","255.64273298175038","5.644739300537773","29","110","0","1","1","0","0"
"1035","1035","","2","37","545.3815794058238","425.69665190562347","48.92670671898303","39.249467144551275","1581.2633959936024","1114.2581646732542","253.83359140643017","5.644739300537773","29","110","0","1","1","0","0"
"1036","1036","","2","36","489.38287871307136","449.6126808659289","44.66545885068819","44.47145870042208","1579.2979107799088","1115.0769882844231","256.98651355624565","5.644739300537773","29","110","0","1","1","0","0"
"1037","1037","","2","35","445.7645147614734","452.1513667307169","37.36461469786227","40.26717264342547","1579.6476717212554","1113.2003607309452","255.98031255402714","5.644739300537773","29","110","0","1","1","0","0"
"1038","1038","","2","34","412.7899854712261","449.0835186613699","36.39245589763369","40.43894680417042","1578.1552875693856","1112.328868748601","256.1918575021591","5.644739300537773","29","110","0","1","1","0","0"
"1039","1039","","2","33","364.9892938338357","442.08668270681267","29.574181649930857","40.156597684539314","1578.2875901460038","1110.5966512281016","257.3929794426229","5.644739300537773","29","110","0","1","1","0","0"
"1040","1040","","2","32","328.3397620324425","414.216457197821","24.600945472340268","36.05406049259831","1579.2744971924617","1109.2177329623507","255.703855153159","5.644739300537773","29","110","0","1","1","0","0"
"1041","1041","","2","31","321.19543055460633","439.4792649452768","25.02914154811819","38.53396091072868","1578.8758061371007","1108.4843981665838","255.94382743484812","5.644739300537773","29","110","0","1","1","0","0"
"1042","1042","","2","30","299.5886224669","431.5518488360127","22.085231583933354","37.67014780809341","1578.5601401033841","1106.2058003810687","254.98684377269115","5.644739300537773","29","110","0","1","1","0","0"
"1043","1043","","2","29","304.5799792489213","441.85096905356477","23.209463089003805","43.56549645649918","1578.586537333903","1106.2565687354975","255.5692415879987","5.644739300537773","29","110","0","1","1","0","0"
"1044","1044","","2","28","293.3402838869207","421.210163968677","22.625728240744515","39.21546808118982","1576.4689509938673","1106.537896604866","255.81510378740884","5.644739300537773","29","110","0","1","1","0","0"
"1045","1045","","2","27","292.9525240544611","404.2880131658799","22.642866117269346","40.525011046076514","1576.272700681809","1103.4547646813048","252.63224239692383","5.644739300537773","29","110","0","1","1","0","0"
"1046","1046","","2","26","315.01905387079296","404.6092608241115","24.428099927901147","34.25606470865221","1573.6277153556225","1104.6838938005221","256.99760915717815","5.644739300537773","29","110","0","1","1","0","0"
"1047","1047","","2","25","315.62177078617435","409.09808649893006","24.636204459969612","35.53200063459051","1573.8666815417077","1102.5740306644632","254.76685814711982","5.644739300537773","29","110","0","1","1","0","0"
"1048","1048","","2","24","327.75321960712665","402.6471243346236","24.212190455481874","33.90954363563491","1576.2111834782165","1103.7447355496383","258.0083001458463","5.644739300537773","29","110","0","1","1","0","0"
"1049","1049","","2","23","330.51285582818235","381.5723282527266","25.719840956374856","34.55157740570311","1576.6624006750087","1104.8324573228574","258.11932583339814","5.644739300537773","29","110","0","1","1","0","0"
"1050","1050","","2","22","345.3047722894547","398.56037825866764","25.994312845679392","34.88575247261397","1576.5982372769297","1104.1431468774795","258.3662088465255","5.644739300537773","29","110","0","1","1","0","0"
"1051","1051","","2","21","354.7359967436636","393.7316132888617","26.423651415605168","35.574675807538235","1577.064769589561","1105.5525188897107","258.02021884092085","5.644739300537773","29","110","0","1","1","0","0"
"1052","1052","","2","20","363.5180036955038","380.08100352349015","27.6998289939223","32.709270282817656","1579.4357802336758","1103.962624281632","256.4646021750191","5.644739300537773","29","110","0","1","1","0","0"
"1053","1053","","2","19","372.14909664247773","374.13785904965886","28.728776370165573","32.48494364412519","1579.9320951846237","1103.310433112616","256.9259975098674","5.644739300537773","29","110","0","1","1","0","0"
"1054","1054","","2","18","375.9552150540645","345.76148503035984","27.183146980802814","26.701835726835615","1579.8649426334164","1102.1072078105117","257.7347050494318","5.644739300537773","29","110","0","1","1","0","0"
"1055","1055","","2","17","385.8326077818873","364.88149631789855","29.157923879620117","31.453184848444298","1578.3675174195066","1098.9338653223338","255.12506179166792","5.644739300537773","29","110","0","1","1","0","0"
"1056","1056","","2","16","386.7117660227354","363.3143732300601","27.503995105622952","32.40191525051787","1583.4012927423573","1097.5229277980352","253.0102498132891","5.644739300537773","29","110","0","1","1","0","0"
"1057","1057","","2","15","391.702613494879","366.96869249050263","30.431203274864526","31.630909735464684","1578.888862548298","1100.1510209984292","256.5562753929184","5.644739300537773","29","110","0","1","1","0","0"
"1058","1058","","2","14","393.8846641740823","404.3854531161226","35.80217781695993","38.74248955453709","1579.5634281032496","1098.4372333686715","255.60050205848543","5.644739300537773","29","110","0","1","1","0","0"
"1059","1059","","2","13","418.9813742846869","430.19334166291634","32.88206584632257","41.95257131636808","1580.6935317629948","1097.164825955745","256.71043396658683","5.644739300537773","29","110","0","1","1","0","0"
"1060","1060","","2","12","425.59154507305186","464.256089854685","40.033055889838536","50.79401753817389","1582.166796408799","1095.6085688534654","253.4949040736637","5.644739300537773","29","110","0","1","1","0","0"
"1061","1061","","2","11","430.8010447129887","482.11428809973955","39.166653002487614","50.10259693947736","1581.7391679834723","1097.292153195746","255.83586146719244","5.644739300537773","29","110","0","1","1","0","0"
"1062","1062","","2","10","429.3548258978269","497.0160450598267","41.459441912510435","50.112102144165064","1579.8822046274806","1097.0512857954993","255.8685481364842","5.644739300537773","29","110","0","1","1","0","0"
"1063","1063","","2","9","376.9695813723994","459.0140341730198","36.37849588135689","45.33269507777085","1580.8040363721443","1096.2187062963235","254.65712726480234","5.644739300537773","29","110","0","1","1","0","0"
"1064","1064","","2","8","347.6787465119389","461.8692231257267","30.189753710044645","42.43616350453405","1578.8011932477214","1096.1500221492493","256.6601533405774","5.644739300537773","29","110","0","1","1","0","0"
"1065","1065","","2","7","343.90113319171996","474.6029233350717","27.28829158883603","46.87616191129312","1578.1052116197554","1097.1955392255525","258.7381325982623","5.644739300537773","29","110","0","1","1","0","0"
"1066","1066","","2","6","327.7965848939729","510.13091310645325","26.029220747553012","52.833911760536886","1577.7224510339033","1096.572868542388","259.0045398562177","5.644739300537773","29","110","0","1","1","0","0"
"1067","1067","","2","5","319.6583522113482","464.8481093785418","25.49406057659302","49.21702872596679","1575.7663459193839","1097.0729439775093","261.8257976709936","5.644739300537773","29","110","0","1","1","0","0"
"1068","1068","","2","4","315.8043426472525","493.02056066270274","25.040615613384066","52.44025073160033","1576.289371912725","1095.8643019998462","262.37092589476947","5.644739300537773","29","110","0","1","1","0","0"
"1069","1069","","2","3","322.0581100620325","547.6931369439137","22.278368368430176","50.64090957136425","1578.9247791272055","1093.005584596249","256.7445208052425","5.644739300537773","29","110","0","1","1","0","0"
"1070","1070","","2","2","325.87303741862524","587.8786024596604","23.121017474238865","58.252265525730095","1578.1082757023967","1092.3336716927809","257.63500499529727","5.644739300537773","29","110","0","1","1","0","0"
"1071","1071","","2","1","348.8570875757782","607.440786556563","26.885751506338128","65.00499782597542","1579.6015162558483","1090.875287155446","254.28893901920648","5.644739300537773","29","110","0","1","1","0","0"
"1072","1072","","1","0","367.6862068990273","633.9332946451116","29.56697147998665","77.36029745821519","1580.6254736532478","1089.1409829295196","252.74003970546238","5.644739300537773","29","110","0","1","1","0","0"
"1073","1073","","2","108","175.87243578636202","251.49005426510396","14.26716550814252","26.961547809502072","1625.9748116831984","1129.423560322561","173.18487036153107","5.920252524017809","4","110","0","1","1","0","0"
"1074","1074","","2","107","176.35479630025512","256.1227122061069","13.318808400924299","28.141637884928773","1626.6311803168976","1128.1420054256585","171.8990550035159","5.920252524017809","4","110","0","1","1","0","0"
"1075","1075","","2","106","184.29649537680282","269.7091776529667","14.542688686918044","32.29824396172789","1629.3982860346428","1126.4464067360643","173.87345171872","5.920252524017809","4","110","0","1","1","0","0"
"1076","1076","","2","105","186.31734296358897","268.6054882752294","13.6282084985787","28.32087338239855","1628.7961972376374","1125.270470298174","173.08699235149618","5.920252524017809","4","110","0","1","1","0","0"
"1077","1077","","2","104","189.89377186183123","275.28386937496026","14.070691420085462","29.17121118651486","1628.339076983088","1124.9408968483217","175.23316914405422","5.920252524017809","4","110","0","1","1","0","0"
"1078","1078","","2","103","194.5683894927836","279.27840787729366","14.479482922704586","28.88989583167818","1630.3265331316338","1122.4693228620367","174.4515948090958","5.920252524017809","4","110","0","1","1","0","0"
"1079","1079","","2","102","201.99452550074216","276.2655862596386","14.350859751878364","26.46992185016833","1630.371785021211","1122.2231096661303","175.04242498764887","5.920252524017809","4","110","0","1","1","0","0"
"1080","1080","","2","101","196.55100061670777","270.05540060950415","14.218659878754192","25.952448229740135","1632.174155420689","1120.6381675869848","171.8700006116476","5.920252524017809","4","110","0","1","1","0","0"
"1081","1081","","2","100","199.69116488783013","268.2403370410001","14.919537186418845","25.684789708799894","1632.1994637288976","1120.4500788446157","171.86561054782638","5.920252524017809","4","110","0","1","1","0","0"
"1082","1082","","2","99","212.8323356141274","278.6198935923195","15.823205088380929","25.136524910553774","1631.1574004434524","1121.6355092684448","174.14317384835408","5.920252524017809","4","110","0","1","1","0","0"
"1083","1083","","2","98","214.64158079346544","285.67403922883966","15.393616643407903","28.962026887764303","1631.1664221675505","1121.3151949729508","172.32550883701697","5.920252524017809","4","110","0","1","1","0","0"
"1084","1084","","2","97","218.525448385208","263.4272413837385","17.145944011917074","29.865946172191578","1629.0419288229302","1114.4328973670904","168.95445809143231","5.920252524017809","4","110","0","1","1","0","0"
"1085","1085","","2","96","220.51249945770803","292.5241137468432","16.830399005592714","31.574365442397085","1629.1591476784447","1116.1720475554746","172.1470389996438","5.920252524017809","4","110","0","1","1","0","0"
"1086","1086","","2","95","233.26127871890944","288.12342895993316","16.997527963781888","32.49217725502878","1630.2556782571303","1115.452810495846","171.6751041038716","5.920252524017809","4","110","0","1","1","0","0"
"1087","1087","","2","94","246.78469864181272","287.62787800254836","18.761107747291174","31.869052946813017","1631.9636644882812","1114.578330297113","170.88495034347642","5.920252524017809","4","110","0","1","1","0","0"
"1088","1088","","2","93","251.41621718916926","280.9990996964392","20.58062853592435","27.82126010240418","1633.412766591338","1112.9715162809991","170.8786115219999","5.920252524017809","4","110","0","1","1","0","0"
"1089","1089","","2","92","263.4718877022151","292.33503883847163","21.445115464729103","36.07812815752542","1635.7559865762155","1110.9870770433488","169.2902227628606","5.920252524017809","4","110","0","1","1","0","0"
"1090","1090","","2","91","275.57333367842864","297.83451433409056","22.502759075641965","34.77016553122564","1636.0079961038396","1110.164121516983","169.4629550750726","5.920252524017809","4","110","0","1","1","0","0"
"1091","1091","","2","90","287.99148527608946","296.35990717294396","20.812539373011592","33.890769403258396","1636.6863592185296","1110.723654554031","170.21138675289785","5.920252524017809","4","110","0","1","1","0","0"
"1092","1092","","2","89","308.45131294539846","306.6513323879266","26.992184213333058","33.93350880299017","1635.8041773461168","1109.9111354041843","171.03312429533167","5.920252524017809","4","110","0","1","1","0","0"
"1093","1093","","2","88","315.9053343162212","287.5195068794771","21.923524382918984","29.203703962551504","1639.2623610784945","1109.323208557283","171.50850052983873","5.920252524017809","4","110","0","1","1","0","0"
"1094","1094","","2","87","340.59732287683096","297.0881927848761","25.013435069487663","37.70574287148532","1637.6492267006388","1109.540826109614","170.9317689970025","5.920252524017809","4","110","0","1","1","0","0"
"1095","1095","","2","86","328.71985408086437","280.94384325046684","25.5053116944069","28.025420451612053","1628.184089790944","1116.4542133811672","166.686762277223","5.920252524017809","37","110","0","1","1","0","0"
"1096","1096","","2","85","329.35839186357356","280.7583882462687","25.91632210518094","25.291433191940612","1627.7056615971364","1112.3403535465018","166.39685094612372","5.920252524017809","37","110","0","1","1","0","0"
"1097","1097","","2","84","349.2967837806838","290.33143089745306","28.087455285663314","26.584003443971454","1628.5879103931736","1113.5738918655115","161.77625101649312","5.920252524017809","37","110","0","1","1","0","0"
"1098","1098","","2","83","361.65802612566716","280.4915933598291","27.763161869792874","26.611951486238006","1627.4309633723524","1113.6749850090812","164.7642725671135","5.920252524017809","37","110","0","1","1","0","0"
"1099","1099","","2","82","380.47546211883883","284.74231798555394","26.82139376496997","24.936724830804586","1622.9942954874414","1114.5117492027143","163.93879130764168","5.920252524017809","37","110","0","1","1","0","0"
"1100","1100","","2","81","408.4724654872747","286.35099902418654","34.35295296876201","25.094920613220538","1625.3583821137204","1113.5005244985127","162.4937249265932","5.920252524017809","37","110","0","1","1","0","0"
"1101","1101","","2","80","416.90142721934944","289.922041943866","30.75749893311284","25.657585628678753","1626.5475957105286","1112.6809779720388","165.0934223485586","5.920252524017809","37","110","0","1","1","0","0"
"1102","1102","","2","79","437.8443260492276","300.2399021735227","32.86854917783931","27.393051702307268","1626.233508062362","1112.074252937797","165.70812937085884","5.920252524017809","37","110","0","1","1","0","0"
"1103","1103","","2","78","475.23865325732464","302.60255351098596","40.79124976070034","28.345018515838525","1626.6344575144947","1111.6618875580052","163.09899262314315","5.920252524017809","37","110","0","1","1","0","0"
"1104","1104","","2","77","469.1787327312673","311.36781632246385","32.90314157400835","28.488062582410585","1625.953725730938","1112.2518148705083","164.132506464418","5.920252524017809","37","110","0","1","1","0","0"
"1105","1105","","2","76","484.2070171481505","313.5012436580525","35.99569210405226","31.132997267663704","1626.4679716188714","1112.544323975808","165.70701931284907","5.920252524017809","37","110","0","1","1","0","0"
"1106","1106","","2","75","468.81232504535757","316.72414830865637","33.103533153487064","31.87581425173946","1627.6552548074624","1112.9592799780075","166.86854614992257","5.920252524017809","37","110","0","1","1","0","0"
"1107","1107","","2","74","477.45687025054866","301.58087707310506","37.36327518427279","27.297646909551403","1626.3823017505163","1112.2664464947834","165.19143931817229","5.920252524017809","37","110","0","1","1","0","0"
"1108","1108","","2","73","470.5951169809568","303.35901502348275","41.82914002888113","29.08104757195461","1624.9275792095766","1111.3013816753632","162.59671214769145","5.920252524017809","37","110","0","1","1","0","0"
"1109","1109","","2","72","463.77115876511266","323.19633013748535","40.33312258793194","28.43455029171143","1627.1589060636738","1108.6512710628745","162.9522182274959","5.920252524017809","37","110","0","1","1","0","0"
"1110","1110","","2","71","471.5572863060415","323.2312898027922","42.589430708508154","29.170057067116336","1627.0450184751785","1109.3232580523625","164.1896172137715","5.920252524017809","37","110","0","1","1","0","0"
"1111","1111","","2","70","480.9189774126778","324.27026286489007","40.874028065168886","31.066394544233187","1625.2922488574259","1108.5868849925307","163.71238254364926","5.920252524017809","37","110","0","1","1","0","0"
"1112","1112","","2","69","507.82748668285006","365.7679818284519","43.84557673905167","35.13303297579719","1626.9104584483011","1110.082182376056","162.64454820133807","5.920252524017809","37","110","0","1","1","0","0"
"1113","1113","","2","68","479.97677791859724","375.8642892086535","43.37756132038304","36.9754132274298","1625.5269722867504","1107.7183491334267","162.54468105114722","5.920252524017809","37","110","0","1","1","0","0"
"1114","1114","","2","67","481.2457677726149","377.1412083908904","46.98454201314699","41.30181195870284","1624.9322605037999","1108.489028801516","162.05115660433165","5.920252524017809","37","110","0","1","1","0","0"
"1115","1115","","2","66","481.13476024828407","365.15900413556795","40.27382217819113","38.198826717055375","1626.4352108748994","1107.527894080499","162.23417661495392","5.920252524017809","37","110","0","1","1","0","0"
"1116","1116","","2","65","465.8897675961573","390.6163620936574","39.88117646794892","38.90609941178481","1625.9251044769017","1106.9670035148474","161.98667652519612","5.920252524017809","37","110","0","1","1","0","0"
"1117","1117","","2","64","441.5265100849339","371.71360120259095","40.6549701642308","38.486081864484035","1624.0257621489823","1107.3473093510013","162.14706614956395","5.920252524017809","37","110","0","1","1","0","0"
"1118","1118","","2","63","411.437499980738","372.529085334999","39.05713842883442","36.415596140988384","1624.7543572894454","1107.1489682953852","161.91741572099482","5.920252524017809","37","110","0","1","1","0","0"
"1119","1119","","2","62","410.0961789996306","350.51874263487474","44.44812168326032","37.18876288692592","1626.7349359568523","1106.9607959375855","162.2885408622153","5.920252524017809","37","110","0","1","1","0","0"
"1120","1120","","2","61","422.5150050674379","384.53746748545296","39.53522456384104","43.38089831348902","1628.049747788747","1107.6127203840379","162.95517878587822","5.920252524017809","37","110","0","1","1","0","0"
"1121","1121","","2","60","424.6296035935716","377.0948948123397","47.3108373824611","48.53788805358545","1627.2832546153409","1107.005568658092","163.04497474295368","5.920252524017809","37","110","0","1","1","0","0"
"1122","1122","","2","59","448.04836975129734","392.23552796730314","50.4957953648723","48.146379435325066","1627.0886029107446","1106.2500681314118","165.34505951680342","5.920252524017809","37","110","0","1","1","0","0"
"1123","1123","","2","58","483.04688626978435","405.7893520077959","50.95178295201675","44.99326070323503","1625.3660429353172","1107.50846454577","164.2892813534633","5.920252524017809","37","110","0","1","1","0","0"
"1124","1124","","2","57","495.00886420963525","423.83583770180536","55.256407469030556","46.071328027107896","1625.4628951288369","1106.7995719292765","167.76505532710996","5.920252524017809","37","110","0","1","1","0","0"
"1125","1125","","2","56","520.5926745026633","421.06981830725204","66.34477371317078","41.931351411469215","1626.028125850642","1105.0642420462352","169.239428676785","5.920252524017809","37","110","0","1","1","0","0"
"1126","1126","","2","55","532.3313562203156","405.1335300109159","45.91369094521218","43.418513278384516","1627.3867929307517","1105.2762019531515","170.57412984244831","5.920252524017809","37","110","0","1","1","0","0"
"1127","1127","","2","54","550.1761725475096","418.3627231705592","50.85572559948674","47.30353047059179","1627.2325795845022","1104.9340745997624","168.72414246810496","5.920252524017809","37","110","0","1","1","0","0"
"1128","1128","","2","53","591.5132486250465","402.91285131596123","53.78859427910668","38.64286681661201","1624.0764440604385","1104.425181220772","171.7717896225239","5.920252524017809","37","110","0","1","1","0","0"
"1129","1129","","2","52","641.2588420182731","405.7486196084381","60.52557638265033","42.2048169943611","1623.2923257356438","1104.9333937744314","173.04014055978797","5.920252524017809","37","110","0","1","1","0","0"
"1130","1130","","2","51","673.80845827147","411.57329755865214","63.53809195641285","41.58635759512869","1624.1579406967548","1102.794010807324","168.74494595787206","5.920252524017809","37","110","0","1","1","0","0"
"1131","1131","","2","50","664.8903845460978","438.87789484502065","81.61061914900166","49.83626902681836","1619.9670684907314","1101.0215859845393","172.71879995820677","5.920252524017809","37","110","0","1","1","0","0"
"1132","1132","","2","49","698.306966153862","441.1043900882787","56.92373362338779","44.5237973149867","1619.8330811081828","1101.56671533461","172.6534350412055","5.920252524017809","37","110","0","1","1","0","0"
"1133","1133","","2","48","746.6864641524247","461.65187572506966","56.823995184793525","51.376132036636626","1616.3005275547066","1102.063537816036","174.0361574025015","5.920252524017809","37","110","0","1","1","0","0"
"1134","1134","","2","47","748.1525215066979","451.9955396673445","69.64284338090275","47.16418260260688","1616.1191071000542","1100.3967801041067","171.85029867229076","5.920252524017809","37","110","0","1","1","0","0"
"1135","1135","","2","46","724.7055441485995","436.4309320496479","50.488288970308744","42.47155466900425","1615.8461171985846","1100.2486762432502","171.8975952252972","5.920252524017809","37","110","0","1","1","0","0"
"1136","1136","","2","45","760.642250913254","437.2552397732594","63.54488248381954","47.84194403402831","1615.1814672139058","1097.7835643130131","173.8567313781067","5.920252524017809","37","110","0","1","1","0","0"
"1137","1137","","2","44","767.7387722675928","502.43459369379383","86.94440349152104","61.852923765143466","1614.79733602739","1096.603701456926","176.53664685914532","5.920252524017809","37","110","0","1","1","0","0"
"1138","1138","","2","43","784.9145022531784","528.8738377288795","84.85116607410252","63.00222396073825","1613.1581179977125","1097.9137578990305","177.37165126719879","5.920252524017809","37","110","0","1","1","0","0"
"1139","1139","","2","42","735.1202367917257","500.5062027478148","83.07266315418097","58.00971738692516","1612.0049643751358","1097.0209577234843","178.25908103869494","5.920252524017809","37","110","0","1","1","0","0"
"1140","1140","","2","41","675.9984115850446","486.8474375833522","55.84224291738397","62.23151661963365","1610.0945696572949","1095.742351335458","178.7663676287316","5.920252524017809","37","110","0","1","1","0","0"
"1141","1141","","2","40","616.9099326667636","478.9579178945572","66.43412731658742","58.566228286209984","1611.2918664966764","1094.7780860795729","179.26292174342763","5.920252524017809","37","110","0","1","1","0","0"
"1142","1142","","2","39","602.1532132019735","428.13233747148286","50.45665171841027","41.8887805990616","1608.02755942805","1093.790176928701","179.55514333887658","5.920252524017809","37","110","0","1","1","0","0"
"1143","1143","","2","38","519.7485963293216","418.2690571561935","41.514535007878344","34.54233286129377","1604.4806112271572","1092.3699084386103","181.17934872796036","5.920252524017809","37","110","0","1","1","0","0"
"1144","1144","","2","37","490.5001123178672","420.2919423857944","38.478906122965924","36.183559523296445","1600.1675958559968","1092.8522792533613","183.89989448399933","5.920252524017809","37","110","0","1","1","0","0"
"1145","1145","","2","36","477.5835836943173","433.05591857557863","46.35330415035118","40.256387684438934","1599.7759235627288","1092.223953327125","182.8200887920907","5.920252524017809","37","110","0","1","1","0","0"
"1146","1146","","2","35","458.15796373376304","466.7133761139679","35.239586105604445","40.44087249179696","1600.532803779799","1091.7766753547353","182.93026436363937","5.920252524017809","37","110","0","1","1","0","0"
"1147","1147","","2","34","415.92134108816475","461.61225151476987","30.556240139197445","41.65347724920425","1600.6445067760267","1090.694931817564","185.26200250107826","5.920252524017809","37","110","0","1","1","0","0"
"1148","1148","","2","33","389.3725324575236","469.41811846305154","32.53898749086051","47.80946537252024","1598.5857825254586","1089.6931783810337","186.6268353753539","5.920252524017809","37","110","0","1","1","0","0"
"1149","1149","","2","32","380.05733852812307","481.4588846049539","31.925274189343064","47.91705239734789","1597.3649135060514","1090.7179138227143","186.75263786072492","5.920252524017809","37","110","0","1","1","0","0"
"1150","1150","","2","31","348.6966259354958","474.1709929318428","30.633273329919934","48.21082708263453","1597.9157366644567","1089.301765798465","184.67502952445523","5.920252524017809","37","110","0","1","1","0","0"
"1151","1151","","2","30","342.6823924217781","463.82921968546685","25.72954545239242","43.26984832923039","1598.2281946993753","1088.1420804170818","185.71104542337457","5.920252524017809","37","110","0","1","1","0","0"
"1152","1152","","2","29","363.06502233008496","475.0464634480774","30.538980081934127","39.80938916974297","1599.6879236389784","1088.8860796176918","186.23058628252608","5.920252524017809","37","110","0","1","1","0","0"
"1153","1153","","2","28","359.65741869966945","484.11862501716587","29.712247965149558","39.32926894766323","1599.4180001359596","1086.4684330561713","184.52832485911145","5.920252524017809","37","110","0","1","1","0","0"
"1154","1154","","2","27","372.5150302406384","493.9824323817141","34.59777821639019","45.744031059917404","1600.4475633773748","1085.6226811966924","184.65590144871922","5.920252524017809","37","110","0","1","1","0","0"
"1155","1155","","2","26","369.67421110102754","472.48357607125934","32.299485532957256","41.29658935048137","1600.7915109394687","1084.0780505802904","183.66520751373645","5.920252524017809","37","110","0","1","1","0","0"
"1156","1156","","2","25","395.22454003627524","492.2865712316488","36.48887131699121","45.07798409330078","1601.3213036011578","1082.4883458821637","182.82384662628914","5.920252524017809","37","110","0","1","1","0","0"
"1157","1157","","2","24","401.70944353615937","495.0273629925772","35.80371234149212","50.31268641166841","1601.6713333100693","1082.6622200260774","181.9099920937828","5.920252524017809","37","110","0","1","1","0","0"
"1158","1158","","2","23","434.6746595721708","497.91981431099623","41.60096093407729","46.92425036136897","1601.9628000045354","1080.586805266887","183.36674328551277","5.920252524017809","37","110","0","1","1","0","0"
"1159","1159","","2","22","475.53463864747295","498.29789851786705","44.561999045114774","45.294355928954666","1603.1000928672686","1081.1901419580458","185.93475609590087","5.920252524017809","37","110","0","1","1","0","0"
